bbl,property_id,address,NAME,block,lot,Postal Code,latitude,longitude,ownername,bldgclass,yearbuilt,yearalter1,numfloors,unitstotal,Occupancy,Height Roof,Property GFA - Self-Reported (ft²),bldgarea,conditioned_office_sqft,Office - Gross Floor Area (ft²),officearea,Office - Weekly Operating Hours,Office - Number of Workers on Main Shift,ClosestIAQSensorSite,DistanceToClosestSensor_ft,DistanceToClosestSensor_miles,DOITT_ID,OBJECTID,the_geom,SHAPE_AREA,Feature Code,Length,Geometry Source
1001530001,21355198,"280 Broadway, New York, NY 10007",DCAS_1030_Sun Building,153,1,10007,40.7142333,-74.0056525,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,O6,1846,2001,7,5,100,105,242062,239671,242062,242062,168492,65,1271,Manhattan Bridge,2510.4,0.48,1106253,48191,"MULTIPOLYGON (((-74.005137333058 40.714226331081, -74.005401624643 40.713894850026, -74.005409808675 40.713884953029, -74.005487949935 40.713922368247, -74.005494645308 40.713914271437, -74.005702827531 40.714013950535, -74.006117342817 40.714212422495, -74.005884388742 40.714494116154, -74.005832633787 40.714556698869, -74.005831125016 40.71455852338, -74.005791818976 40.714539703794, -74.005404415827 40.714354212962, -74.005137333058 40.714226331081)))",5495.015625,2100,303.622344,Other (Manual)
1001240004,,"11 Park Pl, New York, NY 10128",Park Murray Building,124,4,10007,40.7131627,-74.0082279,11 PARK PLACE LLC,O6,1927,2004,18,64,100,245.92,220595,205000,0,213529.1,195200,74.98,300,Manhattan Bridge,3307.9,0.63,665726,173901,"MULTIPOLYGON (((-74.007970003083 40.713306926686, -74.008126864428 40.713107529135, -74.008169599237 40.713053205501, -74.008140560523 40.713039978155, -74.008223837381 40.712934118998, -74.008495094367 40.713057671881, -74.008212222223 40.713417252834, -74.007970003083 40.713306926686)))",2002.402344,2100,193.4266926,Photogrammetric
1005780047,1802367,"250 Hudson St, New York, NY 10013","250 Hudson Street, LLC",578,47,10013,40.7248444,-74.0073383,MARBURT HOLDING CORPORATION,O6,1929,2008,14,20,100,223.71,332960,340618,323600,323600,318492,71.78,196.79,Manhattan Bridge,4149.9,0.79,246616,353006,"MULTIPOLYGON (((-74.007096160624 40.724845888636, -74.007099010323 40.724829619859, -74.007115381673 40.724831280288, -74.007146270435 40.724654968554, -74.007156273286 40.724597871138, -74.007519670986 40.724634719325, -74.007603503096 40.724643220029, -74.007535834646 40.725029484441, -74.00752226088 40.725106965148, -74.007419671666 40.72509656282, -74.007296327917 40.725084056328, -74.007176278382 40.725071883587, -74.007058656608 40.72505995641, -74.007058748878 40.725059430507, -74.00706919192 40.724999823356, -74.007070799541 40.724990643465, -74.007071840532 40.724984704542, -74.007072417809 40.724981410444, -74.007074086942 40.724971879351, -74.00707577027 40.724962272614, -74.007077594368 40.724951862615, -74.007079750872 40.72493955252, -74.007096160624 40.724845888636)))",3514.320313,2100,241.5688712,Photogrammetric
1000860001,2313463,"90 Church St, New York, NY 10007",,86,1,10007,40.7127343,-74.0106411,UNITED STATES POSTAL SERVICE,O7,1935,2005,15,4,100,276.35,1234704,1154357,1049804,1049804,1154357,60,156.87,Manhattan Bridge,3981.3,0.76,460339,681211,"MULTIPOLYGON (((-74.010057016232 40.712486445661, -74.010249689583 40.712240654947, -74.010260208682 40.712245429418, -74.010295530759 40.71226146166, -74.01033970557 40.712281512076, -74.010445112161 40.712329353903, -74.010593319799 40.712396622023, -74.010764761516 40.712474435463, -74.011039627485 40.712599189606, -74.011286811626 40.71271137918, -74.0113185185 40.712725769831, -74.011380191308 40.712753760629, -74.011433726174 40.712778058308, -74.011370439623 40.712836340232, -74.010960042853 40.71321428388, -74.010640468822 40.713069238889, -74.010144802566 40.712844268524, -74.009927065909 40.712745442046, -74.009873167094 40.712720978003, -74.009874882761 40.712718788714, -74.00988713026 40.712703165602, -74.010057016232 40.712486445661)))",12088.58203,2100,459.6799331,Photogrammetric
1000460009,6784091,"14 Wall St, New York, NY 10005",14 Wall Street,46,9,10005,40.7076263,-74.0107629,PROPERTY MANAGEMENT - CBRE,O4,1912,0,32,71,100,533.13,1087770,839749,1015331,1015331,814801,65,2300,Manhattan Bridge,4966.8,0.95,265285,759115,"MULTIPOLYGON (((-74.011219322972 40.707570177989, -74.011056810816 40.707740515539, -74.011018554863 40.707780613576, -74.010809362587 40.707999876411, -74.010468228322 40.707794845303, -74.010351363433 40.707724605182, -74.010311335123 40.707700546211, -74.01031385288 40.707697834546, -74.010393399936 40.707612162642, -74.010481052551 40.707517762188, -74.010513948838 40.707482333069, -74.010546674872 40.707500407841, -74.010608909887 40.707435155567, -74.010684462305 40.707355939594, -74.010751604741 40.707285542165, -74.010761585761 40.707275076388, -74.010764709266 40.707271801837, -74.010902101034 40.707361976022, -74.01091340322 40.707369394265, -74.010984420056 40.707416005183, -74.011050940958 40.707459663712, -74.011111202523 40.707499215574, -74.011169093647 40.707537211551, -74.011219322972 40.707570177989)))",5456.296875,2100,300.6866155,Photogrammetric
1000240029,10836306,"30 Broad St, New York, NY 10004",30 Broad Street,24,29,10004,40.706273,-74.0116535,ASC-CSFB 30 BROAD STREET,O4,1932,0,48,0,85,561.44,470000,370000,470000,470000,362072,48.38,599.39,Manhattan Bridge,5476.9,1.04,557250,891265,"MULTIPOLYGON (((-74.011493011186 40.706083064341, -74.011778582464 40.706207183593, -74.011886977723 40.706254296217, -74.011936167766 40.706275676474, -74.011930026131 40.70628799881, -74.01182784304 40.706493037822, -74.011826750031 40.706495232481, -74.01165826383 40.706422002065, -74.011382281081 40.706302049138, -74.011366488387 40.706295185199, -74.011369135919 40.706290747217, -74.011453007393 40.706150133027, -74.011489908222 40.706088266006, -74.011493011186 40.706083064341)))",1972.367188,2100,184.5764066,Photogrammetric
1000220020,2630984,"42 Broadway, New York, NY 10004",42 Broadway,22,20,10006,40.7059875,-74.0125949,VORNADO REALTY TRUST,O4,1904,0,21,55,100,282.74,389917,389927,389917,389917,383317,65,896.81,Manhattan Bridge,5737.6,1.09,295448,282782,"MULTIPOLYGON (((-74.012219895362 40.706022630865, -74.012355876885 40.705740991252, -74.012364562659 40.7057230017, -74.012459758909 40.70576436994, -74.012576755004 40.705815210905, -74.01269363767 40.705866002235, -74.012810385603 40.705916731326, -74.012926951468 40.705967388277, -74.012974418568 40.705988015457, -74.012854637182 40.70614408305, -74.01276268492 40.706263890137, -74.012727845963 40.706248405197, -74.012629453424 40.706204671887, -74.01252922197 40.706160121029, -74.012427942137 40.706115103731, -74.012325847063 40.706069724426, -74.01222567637 40.706025200311, -74.012219895362 40.706022630865)))",3448.335938,2100,242.0187912,Photogrammetric
1000220017,2630988,"32 Broadway, New York, NY 10004",32 Broadway,22,17,10006,40.7057953,-74.0127463,VORNADO REALTY TRUST,O6,1898,0,18,51,100,234.82,142990,143000,142990,142990,134940,65,328.88,Manhattan Bridge,5815.2,1.11,452034,37849,"MULTIPOLYGON (((-74.012364562659 40.7057230017, -74.012393060911 40.705661463974, -74.012414945849 40.705614206368, -74.012432489751 40.705620807926, -74.012557310124 40.705667775866, -74.012682214694 40.705714775179, -74.012807176244 40.705761795061, -74.012932205425 40.705808840915, -74.013057350756 40.705855929844, -74.013080089948 40.705864485724, -74.012974418568 40.705988015457, -74.012926951468 40.705967388277, -74.012810385603 40.705916731326, -74.01269363767 40.705866002235, -74.012576755004 40.705815210905, -74.012459758909 40.70576436994, -74.012364562659 40.7057230017)))",1539.15625,2100,199.4673176,Photogrammetric
1000220028,19478642,"52 Broadway, New York, NY 10004",52 Broadway,22,28,10004,40.7064843,-74.012274,UNIVERSAL SYSTEMS INC,O6,1897,2003,19,22,90,259.72,384831,345540,384831,384831,278310,70,400,Manhattan Bridge,5551.9,1.06,527010,1084194,"MULTIPOLYGON (((-74.012131116312 40.706229726398, -74.012181271119 40.706252702155, -74.012269087381 40.706292930384, -74.01235639724 40.706332925367, -74.012443110755 40.706372648394, -74.012529519048 40.706412230909, -74.012614540458 40.706451177749, -74.012595580621 40.706473580951, -74.012378019538 40.706730660067, -74.012372435415 40.706737257815, -74.012371132453 40.706736678026, -74.012301019919 40.706705490923, -74.012230199759 40.706673989573, -74.012159070789 40.706642350435, -74.012087838929 40.706610665337, -74.012016482877 40.706578926177, -74.011961083048 40.706554283148, -74.011972474643 40.706532540013, -74.012131116312 40.706229726398)))",2914.109375,2100,217.1632773,Other (Manual)
1000210001,4125459,"61 Broadway, New York, NY 10006",61 Broadway,21,1,10006,40.7071046,-74.0128367,RXR REALTY,O4,1913,0,33,102,80,443.16,709506,650740,680378.8,680378.8,633379,65,800,Manhattan Bridge,5526.3,1.05,165701,569534,"MULTIPOLYGON (((-74.01240462663 40.707085463223, -74.012500930726 40.706966171956, -74.012543177973 40.706913840439, -74.012578278275 40.706870359915, -74.012581045457 40.706866932265, -74.012606793613 40.706835036933, -74.012609984166 40.706836480104, -74.012669331325 40.706863338545, -74.012737342509 40.706894118624, -74.012807145488 40.706925708924, -74.013001456416 40.707013647295, -74.013245782802 40.70712422025, -74.013182697454 40.707213338504, -74.013064801481 40.707379885326, -74.013057173364 40.707390660811, -74.012951499047 40.707341237377, -74.012840192832 40.707289179577, -74.012727465467 40.707236456348, -74.012615002189 40.707183857251, -74.012503176966 40.707131556043, -74.01240462663 40.707085463223)))",3677.390625,2100,255.7172705,Photogrammetric
1000210004,5820492,"65 Broadway, New York, NY 10006",65 Broadway LLC,21,4,10006,40.7073269,-74.0126636,A.M. PROPERTY HOLDING CORP,O4,1917,2007,21,170,100,305.5,371573,335184,371573,371573,330184,168,2500,Manhattan Bridge,5439.1,1.04,306236,764483,"MULTIPOLYGON (((-74.012250313629 40.707276607902, -74.01232312836 40.707186413908, -74.012388766388 40.707105108688, -74.01240462663 40.707085463223, -74.012503176966 40.707131556043, -74.012615002189 40.707183857251, -74.012727465467 40.707236456348, -74.012840192832 40.707289179577, -74.012951499047 40.707341237377, -74.013057173364 40.707390660811, -74.012922960454 40.707580257023, -74.012858927273 40.707551351476, -74.012757407094 40.707505522242, -74.012655205388 40.707459385918, -74.012552747015 40.707413134266, -74.01245021186 40.707366847411, -74.012347654362 40.707320550561, -74.012250313629 40.707276607902)))",2779.9375,2100,237.011021,Photogrammetric
1000500001,10782901,"115 Broadway, New York, NY 10006",115  Broadway,50,1,10006,40.7089355,-74.0114701,TRINITY CHURCH,O4,1907,1989,21,53,90,299.54,400000,396607,400000,400000,374003,68,1225,Manhattan Bridge,4828.3,0.92,437805,258820,"MULTIPOLYGON (((-74.010994969592 40.708828918147, -74.011104132309 40.70868710416, -74.011363291373 40.708802623462, -74.011384494303 40.708812074033, -74.01141687269 40.708826506921, -74.011719711112 40.708961494632, -74.011780153259 40.708988435359, -74.011830133573 40.709010713383, -74.01188358741 40.709034539905, -74.011936531209 40.709058138626, -74.011942562184 40.709060827827, -74.011952403941 40.709065214096, -74.011885938351 40.709151562895, -74.01184324241 40.709207029781, -74.011837256397 40.709204361282, -74.011715280553 40.709149991892, -74.011620433601 40.709107715302, -74.011477563973 40.709044031979, -74.011450967892 40.709032177597, -74.011287022248 40.708959099297, -74.011105800777 40.708878321259, -74.011097789919 40.708874750604, -74.010994969592 40.708828918147)))",2641.339844,2100,267.3139645,Photogrammetric
1000200004,2630986,"39 Broadway, New York, NY 10006",39 Broadway,20,4,10006,40.7063442,-74.0134281,39 CAM LLC,O4,1928,0,38,87,100,458.4955002,447442,447452,447442,447442,429554,65,1700,Manhattan Bridge,5826.2,1.11,275485,8260,"MULTIPOLYGON (((-74.013046028998 40.706328775342, -74.013216622669 40.706126771137, -74.013237324379 40.706135791884, -74.013414784403 40.706213118974, -74.013589728858 40.706289348364, -74.013762786132 40.706364756446, -74.013791635953 40.706377326835, -74.01363505057 40.706585435695, -74.013583565055 40.706563001937, -74.013415232929 40.706489653407, -74.013248646738 40.706417064461, -74.013082801737 40.706344798472, -74.013046028998 40.706328775342)))",2629.148438,2100,219.8651144,Photogrammetric
1000200016,2214240,"55 Broadway, New York, NY 10006",55 Broadway,20,16,10006,40.7068548,-74.0130242,VORNADO REALTY TRUST,O4,1983,0,31,60,90,421.97,354072,309381,352606,352606,298081,66.23,350,Manhattan Bridge,5623.1,1.07,174297,480611,"MULTIPOLYGON (((-74.01286517719 40.706671917605, -74.012877470714 40.706677274273, -74.012991579988 40.706726996698, -74.013101385266 40.706774843734, -74.013203080585 40.706819156188, -74.013307742928 40.706864761343, -74.013395957918 40.706903200247, -74.013268000581 40.707073259549, -74.013264707914 40.70707614967, -74.013260779691 40.707078534677, -74.013256344881 40.70708033531, -74.013255270457 40.707080594782, -74.013251554939 40.707081492119, -74.013246567244 40.707081965462, -74.013241549826 40.707081740011, -74.013236670721 40.70708082205, -74.013083627748 40.707014135065, -74.013118951903 40.706967189183, -74.013114014191 40.70696906461, -74.01310872371 40.706970261993, -74.01310324257 40.70697074349, -74.013097732887 40.706970496477, -74.013092362696 40.706969527237, -74.012985334639 40.706922891068, -74.012871097223 40.70687311282, -74.012785133473 40.706835654822, -74.012707189965 40.706801690758, -74.01268082538 40.70679020314, -74.012677884271 40.706787493824, -74.012675598665 40.706784438641, -74.012674037214 40.706781130334, -74.012673247269 40.706777667053, -74.012673251334 40.706774152357, -74.012674050612 40.706770689802, -74.012675619088 40.706767383852, -74.012757463802 40.706670470767, -74.01276189953 40.706667353604, -74.012766853652 40.706664728064, -74.012772233879 40.706662642783, -74.012777939633 40.706661138295, -74.012849744533 40.706692426677, -74.01286517719 40.706671917605)))",2092.660156,2100,220.2101206,Photogrammetric
1000220024,19478646,"50 Broadway, New York, NY 10004",50 Broadway,22,24,10004,40.7062318,-74.0124398,50 BROADWAY REALTY CORPORATION,O4,1927,2003,38,66,90,453.39,343345,300676,324573,324573,279778,50,500,Manhattan Bridge,5646.7,1.08,815255,609872,"MULTIPOLYGON (((-74.012131116312 40.706229726398, -74.012169768627 40.706139560399, -74.012219895362 40.706022630865, -74.01222567637 40.706025200311, -74.012325847063 40.706069724426, -74.012427942137 40.706115103731, -74.01252922197 40.706160121029, -74.012629453424 40.706204671887, -74.012727845963 40.706248405197, -74.01276268492 40.706263890137, -74.012614540458 40.706451177749, -74.012529519048 40.706412230909, -74.012443110755 40.706372648394, -74.01235639724 40.706332925367, -74.012269087381 40.706292930384, -74.012181271119 40.706252702155, -74.012131116312 40.706229726398)))",2102.015625,2100,196.9656509,Photogrammetric
1000200009,2630987,"45 Broadway, New York, NY 10006",Broadway Atrium,20,9,10006,40.7065418,-74.0132658,CAMMEBYS MANAG. COMPANY,O4,1983,0,31,71,100,402.05,368305,368315,368305,368305,364483,65,800,Manhattan Bridge,5746.2,1.1,436086,584171,"MULTIPOLYGON (((-74.012889082097 40.706514619884, -74.012906387919 40.706494127705, -74.012978012709 40.706409315779, -74.013046028998 40.706328775342, -74.013082801737 40.706344798472, -74.013248646738 40.706417064461, -74.013415232929 40.706489653407, -74.013583565055 40.706563001937, -74.01363505057 40.706585435695, -74.013543938349 40.706706528329, -74.013516682815 40.706742751907, -74.013490992386 40.706776896013, -74.013388508769 40.70673223991, -74.013272506872 40.706681693228, -74.013153374962 40.706629783413, -74.013029984055 40.706576017101, -74.012910312877 40.70652387116, -74.012889082097 40.706514619884)))",2474.730469,2100,217.6867762,Photogrammetric
1000460001,2558651,"2 Wall St, New York, NY 10005",2 Wall St. New York,46,1,10005,40.7077305,-74.0113256,TRANSWESTERN,O4,1932,0,21,17,90,320.9,192500,173159,153090,153090,150927,60.85,10,Manhattan Bridge,5060.8,0.96,648643,537012,"MULTIPOLYGON (((-74.011056810816 40.707740515539, -74.011219322972 40.707570177989, -74.011508922318 40.707735341001, -74.011550405354 40.707758998681, -74.011554696623 40.707761445841, -74.011554579494 40.707761580028, -74.011415219514 40.707921446408, -74.011136086867 40.707780535625, -74.011056810816 40.707740515539)))",1395.996094,2100,153.6881731,Photogrammetric
1005770034,33910474,"8 W 14th St, New York, NY 10011",8 West 14th Street,577,34,10011,40.7359416,-73.994674,8-12 WEST 14TH ST ASSOCIATES LLC,O2,1946,2001,6,6,100,123.6,115500,110000,115500,115500,110000,65,265,Broadway/35th St,5686.5,1.08,247168,285562,"MULTIPOLYGON (((-73.994341855928 40.736154834884, -73.994522421854 40.735907570438, -73.994699864288 40.735664580267, -73.994920378912 40.735757752252, -73.995011311261 40.735796172795, -73.994999050023 40.735812964936, -73.994888088854 40.735964916279, -73.994881761664 40.735973580685, -73.994833538098 40.736039618182, -73.994832792292 40.736039302971, -73.994754785812 40.736006344458, -73.994574553182 40.736253154525, -73.994341855928 40.736154834884)))",2851.636719,2100,244.0231551,Photogrammetric
1001620001,3172071,"1 Chatham Square, New York, NY 10013",2 Mott Street (aka 1 Chatam Square),162,1,10013,40.7138299,-73.9985102,WING MING PROPERTIESUSA,O6,1977,0,12,62,90,156.3144741,51837,51837,51837,51837,46880,75,200,Manhattan Bridge,1059.3,0.2,447788,155576,"MULTIPOLYGON (((-73.998359809971 40.713790613152, -73.998418273582 40.713765453701, -73.998538007865 40.713713927161, -73.998575145788 40.713725684693, -73.99857754228 40.713726443853, -73.998585288246 40.713772080928, -73.99861993578 40.713976225307, -73.998535648047 40.713983677794, -73.998470038967 40.713989478032, -73.998359809971 40.713790613152)))",765.4335938,2100,113.0453691,Photogrammetric
