status,source_CoStar_URL,Tenant,Industry,Floor,SF Occupied,Employees,Move In Date,Exp Date,Page_URL,PropertyID,BBL
OK: row 5 of 18,https://product.costar.com/detail/all-properties/605302/tenant,Blair & Mui Dowd Architects,"Professional, Scientific, and Technical Services",6th,"2,000",12,Mar-19,-,https://product.costar.com/detail/all-properties/605302/tenant,605302,1001970007.0
OK: row 6 of 18,https://product.costar.com/detail/all-properties/605302/tenant,Rothman Schneider Soloway Ste,"Professional, Scientific, and Technical Services",5th,"1,800",12,Mar-19,-,https://product.costar.com/detail/all-properties/605302/tenant,605302,1001970007.0
OK: row 7 of 18,https://product.costar.com/detail/all-properties/605302/tenant,Anita Jorgensen Light Design,Construction,6th,"1,200",8,Mar-15,-,https://product.costar.com/detail/all-properties/605302/tenant,605302,1001970007.0
OK: row 8 of 18,https://product.costar.com/detail/all-properties/605302/tenant,Farrow & Ball,Manufacturing,GRND,"1,200",2,May-21,-,https://product.costar.com/detail/all-properties/605302/tenant,605302,1001970007.0
OK: row 9 of 18,https://product.costar.com/detail/all-properties/605302/tenant,Summit Associates,"Professional, Scientific, and Technical Services",3rd,"1,000",20,Mar-19,-,https://product.costar.com/detail/all-properties/605302/tenant,605302,1001970007.0
OK: row 10 of 18,https://product.costar.com/detail/all-properties/605302/tenant,Romano & Kuan,"Professional, Scientific, and Technical Services",4th,600,5,Jul-16,-,https://product.costar.com/detail/all-properties/605302/tenant,605302,1001970007.0
OK: row 11 of 18,https://product.costar.com/detail/all-properties/605302/tenant,100 Lafayette Llc,Real Estate,GRND,500,-,Oct-21,-,https://product.costar.com/detail/all-properties/605302/tenant,605302,1001970007.0
OK: row 12 of 18,https://product.costar.com/detail/all-properties/605302/tenant,Crowing Rooster Art Inc,Administrative and Support Services,6th,500,4,Mar-19,-,https://product.costar.com/detail/all-properties/605302/tenant,605302,1001970007.0
OK: row 13 of 18,https://product.costar.com/detail/all-properties/605302/tenant,Gotlin & Jaffe,"Professional, Scientific, and Technical Services",3rd,500,3,Jul-16,-,https://product.costar.com/detail/all-properties/605302/tenant,605302,1001970007.0
OK: row 14 of 18,https://product.costar.com/detail/all-properties/605302/tenant,Law Office Of Lisa M Hernandez,"Professional, Scientific, and Technical Services",4th,500,4,Mar-19,-,https://product.costar.com/detail/all-properties/605302/tenant,605302,1001970007.0
OK: row 15 of 18,https://product.costar.com/detail/all-properties/605302/tenant,Law Office of Liu and Choy PLLC,,3rd,500,-,May-21,-,https://product.costar.com/detail/all-properties/605302/tenant,605302,1001970007.0
OK: row 16 of 18,https://product.costar.com/detail/all-properties/605302/tenant,Law Office Of Yat T Man,"Professional, Scientific, and Technical Services",4th,500,4,Mar-19,-,https://product.costar.com/detail/all-properties/605302/tenant,605302,1001970007.0
OK: row 17 of 18,https://product.costar.com/detail/all-properties/605302/tenant,Law Offices of B. D'Orazio & Associates,,4th,500,-,May-21,-,https://product.costar.com/detail/all-properties/605302/tenant,605302,1001970007.0
OK: row 18 of 18,https://product.costar.com/detail/all-properties/605302/tenant,Peter Chiu Law Office,"Professional, Scientific, and Technical Services",3rd,500,3,Sep-18,-,https://product.costar.com/detail/all-properties/605302/tenant,605302,1001970007.0
OK: row 1 of 18,https://product.costar.com/detail/all-properties/158293/tenant,American Outcomes,Health Care and Social Assistance,5th,"5,000",20,Jun-07,-,https://product.costar.com/detail/all-properties/158293/tenant,158293,1008390019.0
OK: row 2 of 18,https://product.costar.com/detail/all-properties/158293/tenant,Integral Contracting Corporation,Construction,10th,"5,000",20,Apr-16,-,https://product.costar.com/detail/all-properties/158293/tenant,158293,1008390019.0
OK: row 3 of 18,https://product.costar.com/detail/all-properties/158293/tenant,Metropolis Collectibles,Retailer,6th,"5,000",5,Nov-14,-,https://product.costar.com/detail/all-properties/158293/tenant,158293,1008390019.0
OK: row 4 of 18,https://product.costar.com/detail/all-properties/158293/tenant,NEP Studios,Information,7th,"5,000",15,Aug-18,-,https://product.costar.com/detail/all-properties/158293/tenant,158293,1008390019.0
OK: row 5 of 18,https://product.costar.com/detail/all-properties/158293/tenant,Reservoir,Services,3rd,"5,000",30,Sep-18,-,https://product.costar.com/detail/all-properties/158293/tenant,158293,1008390019.0
OK: row 6 of 18,https://product.costar.com/detail/all-properties/158293/tenant,Georgio Italy,Retailer,1st,"2,500",4,Sep-18,-,https://product.costar.com/detail/all-properties/158293/tenant,158293,1008390019.0
OK: row 7 of 18,https://product.costar.com/detail/all-properties/158293/tenant,ASM Realty Group Inc.,Real Estate,4th,"2,300",4,Jun-18,-,https://product.costar.com/detail/all-properties/158293/tenant,158293,1008390019.0
OK: row 8 of 18,https://product.costar.com/detail/all-properties/158293/tenant,Aarco Contracting,Construction,4th,"1,350",8,Mar-20,-,https://product.costar.com/detail/all-properties/158293/tenant,158293,1008390019.0
OK: row 9 of 18,https://product.costar.com/detail/all-properties/158293/tenant,AAA American Flag Dec Co Inc,Manufacturing,4th,750,5,Aug-07,-,https://product.costar.com/detail/all-properties/158293/tenant,158293,1008390019.0
OK: row 10 of 18,https://product.costar.com/detail/all-properties/158293/tenant,Liz Gately Book Scouting,Administrative and Support Services,4th,600,4,Sep-18,-,https://product.costar.com/detail/all-properties/158293/tenant,158293,1008390019.0
OK: row 11 of 18,https://product.costar.com/detail/all-properties/158293/tenant,A C Jewelry Co,Retailer,1st,500,2,Mar-22,-,https://product.costar.com/detail/all-properties/158293/tenant,158293,1008390019.0
OK: row 12 of 18,https://product.costar.com/detail/all-properties/158293/tenant,Danny Robert's Inc,Retailer,1st,500,-,Aug-24,-,https://product.costar.com/detail/all-properties/158293/tenant,158293,1008390019.0
OK: row 13 of 18,https://product.costar.com/detail/all-properties/158293/tenant,Dosol Corporation,,Unkwn,500,-,May-24,-,https://product.costar.com/detail/all-properties/158293/tenant,158293,1008390019.0
OK: row 14 of 18,https://product.costar.com/detail/all-properties/158293/tenant,Innovative Sourcing,Administrative and Support Services,9th,500,2,Sep-18,-,https://product.costar.com/detail/all-properties/158293/tenant,158293,1008390019.0
OK: row 15 of 18,https://product.costar.com/detail/all-properties/158293/tenant,Juliana Realty,Real Estate,8th,500,2,Jun-18,-,https://product.costar.com/detail/all-properties/158293/tenant,158293,1008390019.0
OK: row 16 of 18,https://product.costar.com/detail/all-properties/158293/tenant,Rick Friedman Enterprises Ltd.,Manufacturing,9th,500,3,Jan-13,-,https://product.costar.com/detail/all-properties/158293/tenant,158293,1008390019.0
OK: row 17 of 18,https://product.costar.com/detail/all-properties/158293/tenant,Creston Hills Place 26 LLC,Real Estate,1st,-,-,Jul-20,-,https://product.costar.com/detail/all-properties/158293/tenant,158293,1008390019.0
OK: row 18 of 18,https://product.costar.com/detail/all-properties/158293/tenant,Impressions Corp,Information,1st,-,5,Jun-20,-,https://product.costar.com/detail/all-properties/158293/tenant,158293,1008390019.0
OK: row 1 of 3,https://product.costar.com/detail/all-properties/158397/tenant,The Institute for Family Health,Health Care and Social Assistance,"6th, 7th, 8th","21,000",140,Sep-11,-,https://product.costar.com/detail/all-properties/158397/tenant,158397,1007660061.0
OK: row 2 of 3,https://product.costar.com/detail/all-properties/158397/tenant,Callen-Lorde,Services,4th,"7,279",66,May-13,-,https://product.costar.com/detail/all-properties/158397/tenant,158397,1007660061.0
OK: row 3 of 3,https://product.costar.com/detail/all-properties/158397/tenant,Mg & Co,Construction,1st,500,-,Jan-06,-,https://product.costar.com/detail/all-properties/158397/tenant,158397,1007660061.0
OK: row 1 of 5,https://product.costar.com/detail/all-properties/1292993/tenant,New York City Department of Education,Services,Unkwn,"58,873",392,Sep-20,-,https://product.costar.com/detail/all-properties/1292993/tenant,1292993,1001220001.0
OK: row 2 of 5,https://product.costar.com/detail/all-properties/1292993/tenant,District 2 Pre-K Centers,Public Administration,1st,"25,900",25,Aug-24,-,https://product.costar.com/detail/all-properties/1292993/tenant,1292993,1001220001.0
OK: row 3 of 5,https://product.costar.com/detail/all-properties/1292993/tenant,Benjamin Banneker Academy,Educational Services,1st,-,-,May-21,-,https://product.costar.com/detail/all-properties/1292993/tenant,1292993,1001220001.0
OK: row 4 of 5,https://product.costar.com/detail/all-properties/1292993/tenant,Fund For Public Schools Inc,Services,Unkwn,-,-,Jan-20,-,https://product.costar.com/detail/all-properties/1292993/tenant,1292993,1001220001.0
OK: row 5 of 5,https://product.costar.com/detail/all-properties/1292993/tenant,Nysut,Public Administration,Unkwn,-,-,Jun-20,-,https://product.costar.com/detail/all-properties/1292993/tenant,1292993,1001220001.0
OK: row 1 of 15,https://product.costar.com/detail/all-properties/41400/tenant,"Shiloh Consulting, LLC",Health Care and Social Assistance,4th,"6,884",30,Dec-17,-,https://product.costar.com/detail/all-properties/41400/tenant,41400,1010130029.0
OK: row 2 of 15,https://product.costar.com/detail/all-properties/41400/tenant,Brainseed Testing,"Professional, Scientific, and Technical Services",7th,"5,734",20,Mar-20,-,https://product.costar.com/detail/all-properties/41400/tenant,41400,1010130029.0
OK: row 3 of 15,https://product.costar.com/detail/all-properties/41400/tenant,"Alter Native Retail, Inc.",Retailer,"BSMT, GRND","3,916",-,Dec-22,Nov-37,https://product.costar.com/detail/all-properties/41400/tenant,41400,1010130029.0
OK: row 4 of 15,https://product.costar.com/detail/all-properties/41400/tenant,EBM Development,Services,9th,"3,000",5,Aug-83,-,https://product.costar.com/detail/all-properties/41400/tenant,41400,1010130029.0
OK: row 5 of 15,https://product.costar.com/detail/all-properties/41400/tenant,Radiant Training & Consulting LLC,Educational Services,6th,"2,200",24,Jun-17,-,https://product.costar.com/detail/all-properties/41400/tenant,41400,1010130029.0
OK: row 6 of 15,https://product.costar.com/detail/all-properties/41400/tenant,Athome Trip LLC,Services,7th,"1,150",9,Dec-19,-,https://product.costar.com/detail/all-properties/41400/tenant,41400,1010130029.0
OK: row 7 of 15,https://product.costar.com/detail/all-properties/41400/tenant,All Souls Bethlehem Church,Services,8th,"1,000",12,Mar-20,-,https://product.costar.com/detail/all-properties/41400/tenant,41400,1010130029.0
OK: row 8 of 15,https://product.costar.com/detail/all-properties/41400/tenant,Vou Para,Services,8th,900,7,Mar-20,-,https://product.costar.com/detail/all-properties/41400/tenant,41400,1010130029.0
OK: row 9 of 15,https://product.costar.com/detail/all-properties/41400/tenant,Dr. Organics,Manufacturing,8th,700,4,Feb-17,-,https://product.costar.com/detail/all-properties/41400/tenant,41400,1010130029.0
OK: row 10 of 15,https://product.costar.com/detail/all-properties/41400/tenant,Dr Chen Acupuncture PC,Health Care and Social Assistance,6th,664,2,Dec-13,-,https://product.costar.com/detail/all-properties/41400/tenant,41400,1010130029.0
OK: row 11 of 15,https://product.costar.com/detail/all-properties/41400/tenant,D3 LED,Manufacturing,5th,542,3,Nov-18,-,https://product.costar.com/detail/all-properties/41400/tenant,41400,1010130029.0
OK: row 12 of 15,https://product.costar.com/detail/all-properties/41400/tenant,Sen Long Acupuncture Care P.C.,Health Care and Social Assistance,5th,542,7,Dec-19,-,https://product.costar.com/detail/all-properties/41400/tenant,41400,1010130029.0
OK: row 13 of 15,https://product.costar.com/detail/all-properties/41400/tenant,5 o'Clock Somewhere Bar - Times Square,Accommodation and Food Services,GRND,500,-,Sep-22,-,https://product.costar.com/detail/all-properties/41400/tenant,41400,1010130029.0
OK: row 14 of 15,https://product.costar.com/detail/all-properties/41400/tenant,Erich Soldat Textile Agency,Wholesaler,8th,500,3,Feb-17,-,https://product.costar.com/detail/all-properties/41400/tenant,41400,1010130029.0
OK: row 15 of 15,https://product.costar.com/detail/all-properties/41400/tenant,Lovelash NYC,Services,6th,456,3,Jan-20,-,https://product.costar.com/detail/all-properties/41400/tenant,41400,1010130029.0
OK: row 1 of 2,https://product.costar.com/detail/all-properties/158333/tenant,Sapphire,,GRND,"5,750",-,May-25,-,https://product.costar.com/detail/all-properties/158333/tenant,158333,1010240038.0
OK: row 2 of 2,https://product.costar.com/detail/all-properties/158333/tenant,Lighthouse Point Market,Retailer,"GRND, 2nd","5,129",-,Apr-25,Apr-40,https://product.costar.com/detail/all-properties/158333/tenant,158333,1010240038.0
OK: row 1 of 13,https://product.costar.com/detail/all-properties/41377/tenant,Contra Studios,Real Estate,11th,"5,000",10,Aug-21,Aug-29,https://product.costar.com/detail/all-properties/41377/tenant,41377,1008040013.0
OK: row 2 of 13,https://product.costar.com/detail/all-properties/41377/tenant,DAngelico Guitars,Retailer,4th,"4,616",26,Jun-18,-,https://product.costar.com/detail/all-properties/41377/tenant,41377,1008040013.0
OK: row 3 of 13,https://product.costar.com/detail/all-properties/41377/tenant,Skyframe,Manufacturing,12th,"4,616",24,Nov-04,-,https://product.costar.com/detail/all-properties/41377/tenant,41377,1008040013.0
OK: row 4 of 13,https://product.costar.com/detail/all-properties/41377/tenant,"Gc Eng & Associates, PC.","Professional, Scientific, and Technical Services",8th,"4,316",15,Oct-96,-,https://product.costar.com/detail/all-properties/41377/tenant,41377,1008040013.0
OK: row 5 of 13,https://product.costar.com/detail/all-properties/41377/tenant,American Copy Machines,Wholesaler,10th,"4,016",18,Jan-97,-,https://product.costar.com/detail/all-properties/41377/tenant,41377,1008040013.0
OK: row 6 of 13,https://product.costar.com/detail/all-properties/41377/tenant,Sweet 180,"Arts, Entertainment, and Recreation",3rd,"3,000",2,Jul-12,-,https://product.costar.com/detail/all-properties/41377/tenant,41377,1008040013.0
OK: row 7 of 13,https://product.costar.com/detail/all-properties/41377/tenant,University Orthopedics of New York,Health Care and Social Assistance,5th,"2,000",13,Jul-21,-,https://product.costar.com/detail/all-properties/41377/tenant,41377,1008040013.0
OK: row 8 of 13,https://product.costar.com/detail/all-properties/41377/tenant,Arden M Kaisman PC,Health Care and Social Assistance,5th,750,5,Jul-16,-,https://product.costar.com/detail/all-properties/41377/tenant,41377,1008040013.0
OK: row 9 of 13,https://product.costar.com/detail/all-properties/41377/tenant,NuNoise Records,Information,10th,600,4,Sep-10,-,https://product.costar.com/detail/all-properties/41377/tenant,41377,1008040013.0
