bbl,address,office_sqft,total_gross_floor_area,elec_tariff,gas_tariff,steam_tariff,Gas_Jan_2023_kBtu,Gas_Feb_2023_kBtu,Gas_Mar_2023_kBtu,Gas_Apr_2023_kBtu,Gas_May_2023_kBtu,Gas_Jun_2023_kBtu,Gas_Jul_2023_kBtu,Gas_Aug_2023_kBtu,Gas_Sep_2023_kBtu,Gas_Oct_2023_kBtu,Gas_Nov_2023_kBtu,Gas_Dec_2023_kBtu,District_Steam_Jan_2023_kBtu,District_Steam_Feb_2023_kBtu,District_Steam_Mar_2023_kBtu,District_Steam_Apr_2023_kBtu,District_Steam_May_2023_kBtu,District_Steam_Jun_2023_kBtu,District_Steam_Jul_2023_kBtu,District_Steam_Aug_2023_kBtu,District_Steam_Sep_2023_kBtu,District_Steam_Oct_2023_kBtu,District_Steam_Nov_2023_kBtu,District_Steam_Dec_2023_kBtu,Elec_HVAC_Jan_2023_kBtu,Elec_HVAC_Feb_2023_kBtu,Elec_HVAC_Mar_2023_kBtu,Elec_HVAC_Apr_2023_kBtu,Elec_HVAC_May_2023_kBtu,Elec_HVAC_Jun_2023_kBtu,Elec_HVAC_Jul_2023_kBtu,Elec_HVAC_Aug_2023_kBtu,Elec_HVAC_Sep_2023_kBtu,Elec_HVAC_Oct_2023_kBtu,Elec_HVAC_Nov_2023_kBtu,Elec_HVAC_Dec_2023_kBtu,Elec_NonHVAC_Jan_2023_kBtu,Elec_NonHVAC_Feb_2023_kBtu,Elec_NonHVAC_Mar_2023_kBtu,Elec_NonHVAC_Apr_2023_kBtu,Elec_NonHVAC_May_2023_kBtu,Elec_NonHVAC_Jun_2023_kBtu,Elec_NonHVAC_Jul_2023_kBtu,Elec_NonHVAC_Aug_2023_kBtu,Elec_NonHVAC_Sep_2023_kBtu,Elec_NonHVAC_Oct_2023_kBtu,Elec_NonHVAC_Nov_2023_kBtu,Elec_NonHVAC_Dec_2023_kBtu,Gas_Jan_2023_Cost_USD,Gas_Feb_2023_Cost_USD,Gas_Mar_2023_Cost_USD,Gas_Apr_2023_Cost_USD,Gas_May_2023_Cost_USD,Gas_Jun_2023_Cost_USD,Gas_Jul_2023_Cost_USD,Gas_Aug_2023_Cost_USD,Gas_Sep_2023_Cost_USD,Gas_Oct_2023_Cost_USD,Gas_Nov_2023_Cost_USD,Gas_Dec_2023_Cost_USD,Steam_Jan_2023_Cost_USD,Steam_Feb_2023_Cost_USD,Steam_Mar_2023_Cost_USD,Steam_Apr_2023_Cost_USD,Steam_May_2023_Cost_USD,Steam_Jun_2023_Cost_USD,Steam_Jul_2023_Cost_USD,Steam_Aug_2023_Cost_USD,Steam_Sep_2023_Cost_USD,Steam_Oct_2023_Cost_USD,Steam_Nov_2023_Cost_USD,Steam_Dec_2023_Cost_USD,Elec_HVAC_Jan_2023_Cost_USD,Elec_HVAC_Feb_2023_Cost_USD,Elec_HVAC_Mar_2023_Cost_USD,Elec_HVAC_Apr_2023_Cost_USD,Elec_HVAC_May_2023_Cost_USD,Elec_HVAC_Jun_2023_Cost_USD,Elec_HVAC_Jul_2023_Cost_USD,Elec_HVAC_Aug_2023_Cost_USD,Elec_HVAC_Sep_2023_Cost_USD,Elec_HVAC_Oct_2023_Cost_USD,Elec_HVAC_Nov_2023_Cost_USD,Elec_HVAC_Dec_2023_Cost_USD,Elec_NonHVAC_Jan_2023_Cost_USD,Elec_NonHVAC_Feb_2023_Cost_USD,Elec_NonHVAC_Mar_2023_Cost_USD,Elec_NonHVAC_Apr_2023_Cost_USD,Elec_NonHVAC_May_2023_Cost_USD,Elec_NonHVAC_Jun_2023_Cost_USD,Elec_NonHVAC_Jul_2023_Cost_USD,Elec_NonHVAC_Aug_2023_Cost_USD,Elec_NonHVAC_Sep_2023_Cost_USD,Elec_NonHVAC_Oct_2023_Cost_USD,Elec_NonHVAC_Nov_2023_Cost_USD,Elec_NonHVAC_Dec_2023_Cost_USD
1008400023,"29 W 38th St, New York, NY 10018",88739,109172,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70869.31,54429.07548,55916.71,24447.24516,53902.5,81834.84516,156065.3,146098,126101.495,79035.78,56268.60516,53427.6,61275.39,57556.72452,64725.99,97663.35484,100918.8,97663.35484,100918.8,100918.8,67900.805,59390.82,62140.59484,65300.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2887.604466,2357.286808,2140.726854,961.3620204,2211.508882,3983.153852,7949.826671,7151.838745,6511.245,3205.415523,2351.474291,2123.136,2496.695534,2492.743192,2477.983146,3840.50798,4140.491118,4753.576148,5140.713329,4940.211255,3506.055,2408.684477,2596.865709,2594.944
1008400028,"21 W 38th St, New York, NY 10018",59899,65240,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98503.73167,98445.38667,85732.53167,22434.45,25809.83167,39870.45,48108.83167,48108.83167,89970.15,72962.63167,77200.25,85732.53167,78319.26833,68553.61333,81266.46833,127128.55,131366.1683,127128.55,131366.1683,131366.1683,77028.85,84213.36833,79975.75,81266.46833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3919.108531,4118.360671,3183.262829,865.302,1057.670073,1948.95089,2491.17569,2391.816444,4683.22756,2927.561999,3145.565386,3302.19561,3116.041469,2867.869329,3017.437171,4903.378,5383.299927,6214.30911,6802.41431,6531.103556,4009.59244,3378.988001,3258.654614,3130.17439
1008400031,"15 W 38th St, New York, NY 10018",60049,60449,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42119.445,44795.66,33016.445,20786.85,23914.445,36942.85,44576.445,44576.445,36942.85,23914.445,27840.85,33016.445,121718.555,109939.34,121718.555,117792.15,121718.555,117792.15,121718.555,121718.555,117792.15,121718.555,117792.15,121718.555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1685.263681,1884.648531,1233.769723,807.2805,986.0453462,1814.641578,2318.138654,2226.071991,1931.788624,965.5913058,1141.428395,1279.572613,4870.146319,4625.381469,4548.420277,4574.5895,5018.724654,5785.978422,6329.811346,6078.418009,6159.501376,4914.618694,4829.281605,4717.277387
1008400058,"16 W 39th St, New York, NY 10018",36023,51273,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),0,0,0,0,0,0,0,0,0,0,0,0,170642.9,159266.7,136514.3,91009.5,45504.8,22752.4,22752.4,22752.4,34128.6,68257.2,113761.9,159266.7,9713.784534,10411.69573,7506.106224,6266.95776,5298.427925,8474.63606,9713.784534,9713.784534,8474.63606,5298.427925,6266.95776,7506.106224,30024.42491,27118.8354,30024.42491,29055.89507,30024.42491,29055.89507,30024.42491,30024.42491,29055.89507,30024.42491,29055.89507,30024.42491,0,0,0,0,0,0,0,0,0,0,0,0,12433.04,11604.17,9946.43,6630.95,3315.48,1657.74,1657.74,1657.74,2486.61,4973.22,8288.69,11604.17,481.5115558,543.4173548,356.4579999,309.6748387,275.442,502.0490322,598.4440003,578.3800003,528.924516,270.912,324.326129,366.8719999,1488.308444,1415.412645,1425.832,1435.765161,1560.838,1721.310968,1849.736,1787.72,1813.455484,1535.168,1503.693871,1467.488
1008400071,"42 W 39th St, New York, NY 10018",148918,157748,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),665112.1,672364,529396,51800,38332,27972,45584,26936,25900,30044,378140.1,596736,0,0,0,0,0,0,0,0,0,0,0,0,119431.06,91564.59935,96105.96,83624.80645,150204.76,224704.6065,318633.56,301146.16,211665.7065,119662.86,74344.30645,58142.76,329475.64,297590.9006,329475.64,318847.3935,329475.64,318847.3935,329475.64,329475.64,318847.3935,329475.64,318847.3935,329475.64,14832,14993.72,11805.53,1155.14,854.8,623.78,1016.52,600.67,577.57,669.98,8432.52,13307.21,0,0,0,0,0,0,0,0,0,0,0,0,4546.482901,3673.555571,3393.089029,3049.2313,5833.136618,10516.5999,15855.66622,14369.9869,10582.3936,4553.20115,2886.828424,2140.1445,12542.4271,11939.29443,11632.37097,11626.2087,12795.04338,14922.6601,16395.18378,15721.8031,15941.0264,12536.62885,12381.01158,12127.4855
1008410018,"35 W 39th St, New York, NY 10018",46200,51000,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),343.7,318.5,319.8,176.9,134.9,123,133.7,127.4,120.1,146.1,268.8,327,0,0,0,0,0,0,0,0,0,0,0,0,27821.48833,29820.39282,21498.42273,17949.34726,15175.35723,24272.41276,27821.48833,27821.48833,24272.41276,15175.35723,17949.34726,21498.42273,85993.69097,77671.72088,85993.69097,83219.70094,85993.69097,83219.70094,85993.69097,85993.69097,83219.70094,85993.69097,83219.70094,85993.69097,7.66,7.1,7.13,3.94,3.01,2.74,2.98,2.84,2.68,3.26,5.99,7.29,0,0,0,0,0,0,0,0,0,0,0,0,1150.602447,1297.088064,833.9859996,721.0925806,648.6795,1226.844838,1485.486447,1428.027336,1303.813225,635.7,763.0575806,863.8099996,3556.407553,3378.461936,3335.944,3343.247419,3675.8505,4206.325162,4591.503553,4413.902664,4470.216775,3602.3,3537.812419,3455.24
1008410031,"1 W 39th St, New York, NY 10018",116534,135332,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),0,0,0,0,0,0,0,0,0,0,0,0,501781.608,680262.1225,417874.4185,134734.2288,48741.2542,0,0,0,0,0,72447.5556,316450.7125,195653.515,172494.991,201078.515,246748.9403,0,0,489724.215,317376.315,316648.3403,223248.515,178716.1403,153584.715,870313.385,786089.509,870313.385,842238.7597,0,0,870313.385,870313.385,842238.7597,870313.385,842238.7597,870313.385,0,0,0,0,0,0,0,0,0,0,0,0,36559.81,49563.9,30446.33,9816.74,3551.29,0,0,0,0,0,5278.53,23056.6,7321.581871,6788.442658,6956.43082,8803.469457,0,0,24171.07113,15026.06169,15668.7753,8347.796958,6799.514775,5529.747,32568.13813,30936.10734,30109.00918,30049.26054,0,0,42955.61887,41204.65831,41676.6747,32543.10304,32044.19523,31335.233
1008410049,"452 5 Ave, New York, NY 10018",592252,654013,SC9 Rate II (Large TOD),SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),0,0,0,0,0,0,0,0,0,0,0,0,2424946.269,3287463.568,2019444.949,651111.0196,235563.2381,0,0,0,0,0,350109.8065,1529283.55,570974.04,492716.3781,474592.84,479215.6194,645999.24,838023.0194,1143353.34,1056287.14,902769.6194,730073.34,464822.8194,360086.04,2040487.56,1843021.022,2040487.56,1974665.381,2040487.56,1974665.381,2040487.56,2040487.56,1974665.381,2040487.56,1974665.381,2040487.56,0,0,0,0,0,0,0,0,0,0,0,0,117634.14,159474.86,97963.27,31585.4,11427.17,0,0,0,0,0,16983.83,74185.55,35296.75237,34957.1515,27896.18296,27953.43239,44234.88125,100387.4349,140586.8211,131709.6723,113668.9492,50171.60568,30265.45849,20464.365,126139.8576,130758.3185,119938.207,115185.4676,139722.6488,236546.7151,250898.5189,254430.7677,248632.8008,140225.0043,128574.0515,115964.735
1008410054,"8 W 40th St, New York, NY 10018",110907,121758,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),661952.9,635047.1,594704.9,243232,155897,158021,169520,169127,176221,246022,642909.9,738118.9,0,0,0,0,0,0,0,0,0,0,0,0,58071.561,82304.368,86393.061,58804.43,81860.261,177375.93,316643.261,274775.661,173324.63,68679.561,54680.13,75982.261,320182.539,289197.132,320182.539,309854.07,320182.539,309854.07,320182.539,320182.539,309854.07,320182.539,309854.07,320182.539,14761.55,14161.55,13261.92,5424.07,3476.5,3523.87,3780.3,3771.53,3929.73,5486.29,14336.89,16460.05,0,0,0,0,0,0,0,0,0,0,0,0,2222.764888,3307.071418,3054.9387,2150.918036,3195.539349,8320.443015,15760.96595,13124.75254,8681.529006,2625.164284,2128.743,2794.677168,12255.40511,11620.22858,11321.9513,11333.68196,12498.81065,14534.79698,15937.13405,15293.62746,15520.05099,12238.45572,12062.877,11776.52283
1008420042,"71 5 Ave, New York, NY 10003",122121,138727,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),68500,62108,69909,64294,62854,54908,50350,51614,49780,49440,50016,50140,0,0,0,0,0,0,0,0,0,0,0,0,130002.545,108258.9535,51501.045,74505.41452,163256.145,183135.8145,194397.345,195689.045,149711.8145,125817.845,116576.7145,149675.145,291839.255,263596.7465,291839.255,282425.0855,291839.255,282425.0855,291839.255,291839.255,282425.0855,291839.255,282425.0855,291839.255,1527.55,1385.01,1558.97,1433.76,1401.64,1224.45,1122.81,1150.99,1110.09,1102.51,1115.36,1118.12,0,0,0,0,0,0,0,0,0,0,0,0,5334.22,4442.04,2113.17,3057.08,6698.67,9124.59,9685.68,9750.04,7459.26,5162.51,4783.33,6141.42,11974.65,10815.81,11974.65,11588.37,11974.65,14071.59,14540.65,14540.64,14071.59,11974.65,11588.37,11974.65
1008430045,"79 5 Ave, New York, NY 10003",256266,272680,SC9 Rate I (Standard),SC-3 (General Firm Service),SC-2 (Annual Power Service),1206886.1,1189411,1192415,336271,213835,297425,351490.1,242390,164598,219722,1140649.1,1251760.8,0,0,0,0,0,0,0,0,0,0,0,0,268848.975,339688.7194,289647.175,294741.2565,345825.775,368474.3565,558710.475,501115.575,478635.2565,276289.975,196161.8565,125814.675,712949.825,643954.6806,712949.825,689951.4435,712949.825,689951.4435,712949.825,712949.825,689951.4435,712949.825,689951.4435,712949.825,24137.72,23788.22,23848.3,6725.42,4276.7,5948.5,7029.8,4847.8,3291.96,4394.44,22812.98,25035.22,0,0,0,0,0,0,0,0,0,0,0,0,10071.46787,13363.72326,10029.81313,10530.09034,13232.25625,17079.96805,27590.32462,23720.56755,23682.70459,10344.50387,7477.922632,4543.494,26708.12213,25333.87674,24687.80687,24649.58966,27279.44375,31981.46195,35206.99538,33747.85245,34138.55541,26693.37613,26301.76737,25746.466
1008440001,"85 5 Ave, New York, NY 10003",87408,103022,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),425,464,408,112,17,0,2,0,0,35,257,450,0,0,0,0,0,0,0,0,0,0,0,0,127598.8002,106362.5205,150895.0194,133175.8383,152209.5654,203090.86,263672.78,243865.02,191753.12,146140.9383,108775.443,91269.27202,103405.1998,95446.6795,98036.08057,100678.6617,115067.8346,87038.94,113002.62,104513.58,103251.68,99131.76174,103459.157,111778.128,9.48,10.35,9.1,2.5,0.38,0,0.04,0,0,0.78,5.73,10.04,0,0,0,0,0,0,0,0,0,0,0,0,4991.843764,4394.474473,5453.630931,4975.651987,6037.439069,9668.722,13267.779,11793.754,9731.5205,5696.329575,4342.113117,3466.797901,4045.356236,3943.475527,3543.209069,3761.508013,4564.200931,4143.738,5686.191,5054.466,5240.0495,3863.990425,4129.896883,4245.812099
1008440003,"87 5 Ave, New York, NY 10003",52300,57820,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),19140.6,17739.3,17809,9854.2,7511.2,6851.3,7446.7,7095.8,6690.8,8136.1,14966.8,18208.3,0,0,0,0,0,0,0,0,0,0,0,0,93168.83335,93803.56198,80160.873,29425.40762,24877.84463,39791.17622,45609.38183,45609.38183,84708.43599,67152.91264,71700.47564,80160.873,93415.00135,82414.50412,96057.1931,136426.8899,140974.4529,136426.8899,140974.4529,140974.4529,91509.63011,98699.38486,94151.82186,96057.1931,426.84,395.59,397.14,219.75,167.5,152.78,166.06,158.24,149.2,181.44,333.76,406.05,0,0,0,0,0,0,0,0,0,0,0,0,3693.051163,3909.456195,2963.810448,1125.250323,1015.329,1938.839678,2356.882,2262.682889,4396.066125,2683.249074,2909.516144,3075.014296,3702.808837,3434.793805,3551.549552,5217.069677,5753.531,6647.450322,7284.908,6993.747111,4749.023875,3943.760926,3820.563856,3684.805704
1008440042,"91 5 Ave, New York, NY 10003",32338,51838,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),112445.6,104213.3,104623,57890.5,44126.5,40249.3,43747,41686.1,39306.6,47797.4,87925.8,106968.9,0,0,0,0,0,0,0,0,0,0,0,0,55011.80141,58838.99992,42677.95089,34857.16458,29470.14824,47136.39298,54028.60514,54028.60514,48064.96723,30344.10047,35731.11682,42677.95089,166014.3104,149907.8834,166068.9324,161610.4903,166997.5067,161610.4903,166997.5067,166997.5067,160681.9161,166123.5544,160736.5381,166068.9324,2507.54,2323.96,2333.09,1290.96,984.02,897.56,975.56,929.6,876.54,1065.88,1960.75,2385.41,0,0,0,0,0,0,0,0,0,0,0,0,2157.544407,2426.150697,1559.022756,1316.549194,1188.8745,2275.835483,2769.330668,2657.744224,2473.085979,1198.179226,1433.097322,1618.226902,6511.025593,6181.259303,6066.487244,6104.000806,6736.9555,7802.864517,8559.749332,8214.845776,8267.564021,6559.620774,6446.792678,6296.863098
1008460026,"860 Broadway, New York, NY 10003",56761,75799,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),342.4,317.3,318.5,176.3,134.3,122.5,133.2,126.9,119.7,145.5,267.7,325.7,0,0,0,0,0,0,0,0,0,0,0,0,115477.7526,115675.2831,100149.2005,33487.62917,28312.2683,45284.40767,51905.8252,51905.8252,105324.5614,84820.64823,89996.0091,100149.2005,96864.25958,84869.9507,100396.0333,155260.8261,160436.187,155260.8261,160436.187,160436.187,95220.67244,103927.8071,98752.4462,100396.0333,7.64,7.08,7.1,3.93,2.99,2.73,2.97,2.83,2.67,3.24,5.97,7.26,0,0,0,0,0,0,0,0,0,0,0,0,4539.661855,4781.064497,3668.264504,1268.323065,1145.124,2190.855486,2665.309777,2558.108666,5429.582604,3358.129748,3618.951519,3807.198293,3807.928145,3507.825503,3677.305496,5880.406935,6489.036,7511.504514,8238.230223,7906.881334,4908.717396,4114.600252,3971.068481,3816.581707
1008470040,"230 Park Ave South, New York, NY 10003",340127,350000,SC9 Rate I (Standard),SC-3 (General Firm Service),SC-2 (Annual Power Service),62200,58500,53900,55600,53800,52100,61200,52300,59400,54000,52200,54400,0,0,0,0,0,0,0,0,0,0,0,0,964246.2108,990724.2977,1061456.917,250486.02,299164.394,413593.92,662563.394,555812.794,978816.9162,806460.5395,888213.2554,948585.2452,947852.3892,830555.6023,927103.1831,1419420.78,1466734.806,1419420.78,1466734.806,1466734.806,907527.2838,981531.0605,926866.2446,951195.1548,1244,1170,1078,1112,1076,1042,1224,1046,1188,1080,1044,1088,0,0,0,0,0,0,0,0,0,0,0,0,39564.62,40651.05,43553.33,10277.86,12275.21,20606.97,33011.66,27692.9,48768.72,33090.41,36444.86,38922.02,38891.95,34079.07,38040.58,58241.18,60182.55,70721.43,73078.81,73078.82,45216.78,40273.84,38030.85,39029.11
1008490016,"902 Broadway, New York, NY 10010",309550,342429,SC9 Rate I (Standard),SC-3 (General Firm Service),SC-2 (Annual Power Service),1969061.8,1493462,1468837.1,339088.1,135894,2193,2253,4312,1162,624033.9,1931774,1744086.8,0,0,0,0,0,0,0,0,0,0,0,0,82773.36429,73885.8,108401.1643,129514.0429,201389.4643,334052.0429,531815.5643,415633.6643,305762.9429,213729.0643,183309.4429,133851.4643,463545.4357,418686.2,463545.4357,448592.3571,463545.4357,448592.3571,463545.4357,463545.4357,448592.3571,463545.4357,448592.3571,463545.4357,39381.24,29869.24,29376.74,6781.76,2717.88,43.86,45.06,86.24,23.24,12480.68,38635.48,34881.74,0,0,0,0,0,0,0,0,0,0,0,0,3134.504134,2944.3035,3794.495433,4673.485237,7762.225039,15540.16186,26320.38263,19739.59838,15201.07209,8052.073102,7029.704198,4866.072676,17553.77587,16684.3865,16226.03457,16187.35476,17866.59496,20868.59814,22941.58737,22015.06162,22301.86791,17463.7069,17202.9958,16851.85732
1008490031,"45 E 20th St, New York, NY 10003",59694,65600,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),84734,78530.5,78839.3,43623.7,33251.8,30330.1,32965.8,31412.8,29619.8,36018,66257,80607,0,0,0,0,0,0,0,0,0,0,0,0,34199.84467,35190.55238,28403.69369,14638.32265,12376.03642,19795.0045,22689.40012,22689.40012,30665.97992,22607.5427,24869.82893,28403.69369,58620.42852,52473.03897,59259.89766,67868.58685,70130.87308,67868.58685,70130.87308,70130.87308,56997.61143,59899.3668,57637.08057,59259.89766,1889.57,1751.23,1758.12,972.81,741.52,676.36,735.14,700.51,660.52,803.2,1477.53,1797.54,0,0,0,0,0,0,0,0,0,0,0,0,1448.485538,1567.790092,1131.821059,604.496129,542.9025,1021.41742,1234.092445,1187.232445,1679.601992,972.3963961,1085.156102,1171.223656,2482.784462,2337.749908,2361.368941,2802.663871,3076.4475,3502.00258,3814.467555,3669.627555,3121.808008,2576.393604,2514.903898,2443.576344
1008490063,"912 Broadway, New York, NY 10010",86000,98394,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),324933.6,301144.7,302328.8,167285.8,127512.2,116308.4,126415.7,120460.2,113584.3,138120,254078.8,309107.5,0,0,0,0,0,0,0,0,0,0,0,0,80941.6463,86757.10183,62545.8176,52220.41697,44149.9889,70616.24567,80941.6463,80941.6463,70616.24567,44149.9889,52220.41697,62545.8176,250183.2704,225971.9862,250183.2704,242112.8423,250183.2704,242112.8423,250183.2704,250183.2704,242112.8423,250183.2704,242112.8423,250183.2704,7246.02,6715.53,6741.93,3730.47,2843.52,2593.68,2819.07,2686.26,2532.93,3080.08,5665.96,6893.1,0,0,0,0,0,0,0,0,0,0,0,0,3113.437555,3507.998258,2234.822,1928.035645,1743.612,3353.063226,4087.736888,3920.568666,3576.990967,1705.851,2050.125,2321.588,9623.352445,9137.111742,8939.288,8939.074355,9880.468,11496.21677,12634.82311,12118.12133,12263.96903,9666.489,9505.125,9286.352
1008500001,"149 5 Ave, New York, NY 10010",173159,173159,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),578,609,586,313,199,143,141,133,135,124,484,541,0,0,0,0,0,0,0,0,0,0,0,0,241700.1875,195815.3329,197718.5512,116658.9597,174847.365,290849.6597,481585.165,381738.165,405991.3,260107.0372,193481.658,184405.6841,212586.8125,197198.9671,222724.7488,337421.8403,348669.235,337421.8403,348669.235,348669.235,218610.7,208343.9628,215046.542,225793.4159,12.89,13.58,13.07,6.98,4.44,3.19,3.14,2.97,3.01,2.77,10.79,12.06,0,0,0,0,0,0,0,0,0,0,0,0,9197.782638,7853.593194,6983.448688,4237.247473,6774.788241,13576.1614,23882.63449,18174.21625,20240.0055,9885.195679,7503.752168,6774.554624,8089.887362,7909.086806,7866.671312,12255.72253,13509.84176,15750.0386,17291.10551,16599.83375,10898.4645,7917.974321,8340.097832,8295.025376
1008500025,"33 E 21st St, New York, NY 10010",85000,100000,SC9 Rate I (Standard),SC-2 (Small General Service),SC-1 (General Service),28917,25538,27317,26823,27330,26475,27243,27428,29192,32391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101902.2828,84930.41501,99444.46646,44162.78929,46962.22893,61549.58929,144192.3289,124585.5289,181239.8735,132214.1294,104280.9448,112668.6075,131676.6172,120416.985,132189.3335,187012.8107,193246.5711,187012.8107,193246.5711,193246.5711,110192.9265,125353.3706,126247.0552,129430.6925,644.85,569.5,609.17,598.15,609.46,590.39,607.52,611.64,650.98,722.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3984.150222,3505.331679,3609.054088,1651.090867,1872.707658,2948.04482,7277.916162,6042.434666,9201.776452,5140.580624,4143.123806,4234.783556,5148.259778,4969.968321,4797.435912,6991.749133,7706.072342,8957.36518,9753.863838,9372.515334,5594.633548,4873.829376,5015.846194,4864.806444
1008510041,"304 Park Ave South, New York, NY 10010",158815,211732,SC9 Rate I (Standard),SC-2 (Small General Service),SC-2 (Annual Power Service),78216,73475,82139,61059,83251,102658,92440,95749,90677,105193,106785,102620,235894.395,220168.102,188715.516,125810.344,78631.465,31452.586,15726.293,15726.293,31452.586,94357.758,188715.516,345978.446,250107.8227,138985.6899,194205.4675,145318.2571,191971.8157,407130.2571,671804.7157,600353.9157,553309.1512,396517.7218,263662.395,269812.2809,549916.2773,502139.9101,553415.9325,583882.2429,603344.9843,583882.2429,603344.9843,603344.9843,512690.6488,540750.5782,530823.405,548682.7191,1744.22,1638.49,1831.7,1361.62,1856.5,2289.27,2061.41,2135.2,2022.1,2345.8,2381.31,2288.43,11443.24,10680.35,9154.59,6103.06,3814.41,1525.76,762.88,762.88,1525.76,4577.29,9154.59,16783.41,9398.424952,5505.705519,6758.016545,5217.655221,7375.503705,18884.91987,33174.43222,28420.14792,27400.36741,14857.06924,10068.33011,9747.637209,20664.47505,19891.50448,19257.92346,20964.30478,23180.34629,27083.64013,29793.81778,28561.74208,25388.90259,20261.31076,20270.25989,19822.52279
1008550037,"35 Madison Ave, New York, NY 10010",518623,562152,SC9 Rate I (Standard),SC-3 (General Firm Service),SC-2 (Annual Power Service),131810,133737,150966,147361,140109,135208,125325,133768,145444,136410,145144,161430,4553528.98,4153128.712,3087073.318,1725154.597,1310427.989,2140842.792,3076126.906,2858001.135,2130733.11,1408270.02,2131575.842,3467688.801,319761.135,390876.551,364825.835,257291.3403,317143.835,470189.4403,646008.835,601249.035,417388.1403,301858.635,233763.7403,234768.135,1330352.765,1201608.949,1330352.765,1287438.16,1330352.765,1287438.16,1330352.765,1330352.765,1287438.16,1330352.765,1287438.16,1330352.765,2636.2,2674.74,3019.32,2947.22,2802.18,2704.16,2506.5,2675.36,2908.88,2728.2,2902.88,3228.6,220891.69,201468.27,149753.93,83687.25,63568.86,64827.88,64827.88,64827.88,103361.86,68315.18,103402.74,168217.58,11912.5706,15301.31792,12558.51745,9144.641174,12081.12412,21706.17563,31810.46048,28368.17053,20595.87731,11241.54059,8856.123323,8412.9555,49561.7494,47038.38208,45795.16255,45758.08883,50677.81588,59434.25437,65508.59952,62768.78947,63528.20269,49543.76941,48774.50668,47673.4145
1008560009,"11 E 26th St, New York, NY 10010",206991,217991,SC9 Rate I (Standard),SC-2 (Small General Service),SC-2 (Annual Power Service),1287521.1,1115222.9,1044079.1,322298.1,3635,3989,3880,3657,4059,65858,877491.9,1239056,0,0,0,0,0,0,0,0,0,0,0,0,80429.735,82881.51548,71023.335,70958.09516,94819.035,182414.2952,369807.235,292162.835,241016.5952,127524.035,96692.69516,85569.935,402465.565,363517.2845,402465.565,389482.8048,402465.565,389482.8048,402465.565,402465.565,389482.8048,402465.565,389482.8048,402465.565,28711.72,24869.47,23282.96,7187.25,81.06,88.95,86.52,81.55,90.52,1468.63,19568.07,27630.95,0,0,0,0,0,0,0,0,0,0,0,0,3055.460268,3311.507918,2499.069,2576.232756,3678.739743,8529.02632,18356.17202,13919.87951,12013.66997,4830.618615,3731.050396,3126.925804,15289.33973,14524.23208,14161.391,14140.71724,15614.65026,18210.79368,19977.23798,19175.17049,19414.09003,15245.42138,15028.8496,14707.0342
